"MLDS","MLWS","R10mm","R20mm","Rx1day","Rx5day","R95p","R99p","Rtotal","SDII"
18,16,27,16,59.2099990844727,118.549999237061,558.779998779297,185.770000457764,1289.68999838829,8.48178342809295
18,16,27,16,59.2099990844727,118.549999237061,558.779998779297,185.770000457764,1289.68999838829,8.48178342809295
18,16,27,16,59.2099990844727,118.549999237061,558.779998779297,185.770000457764,1289.68999838829,8.48178342809295
18,16,27,16,59.2099990844727,118.549999237061,558.779998779297,185.770000457764,1289.68999838829,8.48178342809295
18,16,27,16,59.2099990844727,118.549999237061,558.779998779297,185.770000457764,1289.68999838829,8.48178342809295
12,30,38,12,67.7399978637695,118.389997720718,517.390001296997,186.970001220703,1745.0000038147,7.23975710099495
12,30,38,12,67.7399978637695,118.389997720718,517.390001296997,186.970001220703,1745.0000038147,7.23975710099495
12,30,38,12,67.7399978637695,118.389997720718,517.390001296997,186.970001220703,1745.0000038147,7.23975710099495
12,30,38,12,67.7399978637695,118.389997720718,517.390001296997,186.970001220703,1745.0000038147,7.23975710099495
12,30,38,12,67.7399978637695,118.389997720718,517.390001296997,186.970001220703,1745.0000038147,7.23975710099495
12,30,38,12,67.7399978637695,118.389997720718,517.390001296997,186.970001220703,1745.0000038147,7.23975710099495
12,30,38,12,67.7399978637695,118.389997720718,517.390001296997,186.970001220703,1745.0000038147,7.23975710099495
12,30,38,12,67.7399978637695,118.389997720718,517.390001296997,186.970001220703,1745.0000038147,7.23975710099495
12,30,38,12,67.7399978637695,118.389997720718,517.390001296997,186.970001220703,1745.0000038147,7.23975710099495
12,30,38,12,67.7399978637695,118.389997720718,517.390001296997,186.970001220703,1745.0000038147,7.23975710099495
12,30,38,12,67.7399978637695,118.389997720718,517.390001296997,186.970001220703,1745.0000038147,7.23975710099495
12,30,38,12,67.7399978637695,118.389997720718,517.390001296997,186.970001220703,1745.0000038147,7.23975710099495
12,30,38,12,67.7399978637695,118.389997720718,517.390001296997,186.970001220703,1745.0000038147,7.23975710099495
12,30,38,12,67.7399978637695,118.389997720718,517.390001296997,186.970001220703,1745.0000038147,7.23975710099495
12,30,38,12,67.7399978637695,118.389997720718,517.390001296997,186.970001220703,1745.0000038147,7.23975710099495
12,30,38,12,67.7399978637695,118.389997720718,517.390001296997,186.970001220703,1745.0000038147,7.23975710099495
12,30,38,12,67.7399978637695,118.389997720718,517.390001296997,186.970001220703,1745.0000038147,7.23975710099495
12,30,38,12,67.7399978637695,118.389997720718,517.390001296997,186.970001220703,1745.0000038147,7.23975710099495
12,30,38,12,67.7399978637695,118.389997720718,517.390001296997,186.970001220703,1745.0000038147,7.23975710099495
12,30,38,12,67.7399978637695,118.389997720718,517.390001296997,186.970001220703,1745.0000038147,7.23975710099495
13,33,41,20,46.7299995422363,119.029998779297,540.689998626709,160.759998321533,1834.61999905109,8.01935897051938
13,33,41,20,46.7299995422363,119.029998779297,540.689998626709,160.759998321533,1834.61999905109,8.01935897051938
13,33,41,20,46.7299995422363,119.029998779297,540.689998626709,160.759998321533,1834.61999905109,8.01935897051938
13,33,41,20,46.7299995422363,119.029998779297,540.689998626709,160.759998321533,1834.61999905109,8.01935897051938
13,33,41,20,46.7299995422363,119.029998779297,540.689998626709,160.759998321533,1834.61999905109,8.01935897051938
13,33,41,20,46.7299995422363,119.029998779297,540.689998626709,160.759998321533,1834.61999905109,8.01935897051938
13,33,41,20,46.7299995422363,119.029998779297,540.689998626709,160.759998321533,1834.61999905109,8.01935897051938
13,33,41,20,46.7299995422363,119.029998779297,540.689998626709,160.759998321533,1834.61999905109,8.01935897051938
13,33,41,20,46.7299995422363,119.029998779297,540.689998626709,160.759998321533,1834.61999905109,8.01935897051938
13,33,41,20,46.7299995422363,119.029998779297,540.689998626709,160.759998321533,1834.61999905109,8.01935897051938
13,33,41,20,46.7299995422363,119.029998779297,540.689998626709,160.759998321533,1834.61999905109,8.01935897051938
13,33,41,20,46.7299995422363,119.029998779297,540.689998626709,160.759998321533,1834.61999905109,8.01935897051938
13,33,41,20,46.7299995422363,119.029998779297,540.689998626709,160.759998321533,1834.61999905109,8.01935897051938
25,13,40,10,36.939998626709,86.2899989187717,425.920004844666,135.090002059937,1276.3000010252,8.36006329682526
25,13,40,10,36.939998626709,86.2899989187717,425.920004844666,135.090002059937,1276.3000010252,8.36006329682526
25,13,40,10,36.939998626709,86.2899989187717,425.920004844666,135.090002059937,1276.3000010252,8.36006329682526
25,13,40,10,36.939998626709,86.2899989187717,425.920004844666,135.090002059937,1276.3000010252,8.36006329682526
25,13,40,10,36.939998626709,86.2899989187717,425.920004844666,135.090002059937,1276.3000010252,8.36006329682526
25,13,40,10,36.939998626709,86.2899989187717,425.920004844666,135.090002059937,1276.3000010252,8.36006329682526
25,13,40,10,36.939998626709,86.2899989187717,425.920004844666,135.090002059937,1276.3000010252,8.36006329682526
25,13,40,10,36.939998626709,86.2899989187717,425.920004844666,135.090002059937,1276.3000010252,8.36006329682526
25,13,40,10,36.939998626709,86.2899989187717,425.920004844666,135.090002059937,1276.3000010252,8.36006329682526
25,13,40,10,36.939998626709,86.2899989187717,425.920004844666,135.090002059937,1276.3000010252,8.36006329682526
25,13,40,10,36.939998626709,86.2899989187717,425.920004844666,135.090002059937,1276.3000010252,8.36006329682526
25,13,40,10,36.939998626709,86.2899989187717,425.920004844666,135.090002059937,1276.3000010252,8.36006329682526
25,13,40,10,36.939998626709,86.2899989187717,425.920004844666,135.090002059937,1276.3000010252,8.36006329682526
25,13,40,10,36.939998626709,86.2899989187717,425.920004844666,135.090002059937,1276.3000010252,8.36006329682526
25,13,40,10,36.939998626709,86.2899989187717,425.920004844666,135.090002059937,1276.3000010252,8.36006329682526
25,13,40,10,36.939998626709,86.2899989187717,425.920004844666,135.090002059937,1276.3000010252,8.36006329682526
25,13,40,10,36.939998626709,86.2899989187717,425.920004844666,135.090002059937,1273.20000112057,8.39872612099454
25,13,40,10,36.939998626709,86.2899989187717,425.920004844666,135.090002059937,1273.20000112057,8.39872612099454
25,13,40,10,36.939998626709,86.2899989187717,425.920004844666,135.090002059937,1273.20000112057,8.39872612099454
25,13,40,10,36.939998626709,86.2899989187717,425.920004844666,135.090002059937,1273.20000112057,8.39872612099454
25,13,40,10,36.939998626709,86.2899989187717,425.920004844666,135.090002059937,1273.20000112057,8.39872612099454
25,13,40,10,36.939998626709,86.2899989187717,425.920004844666,135.090002059937,1273.20000112057,8.39872612099454
25,13,40,10,36.939998626709,86.2899989187717,425.920004844666,135.090002059937,1273.20000112057,8.39872612099454
25,13,40,10,36.939998626709,86.2899989187717,425.920004844666,135.090002059937,1273.20000112057,8.39872612099454
25,13,40,10,36.939998626709,86.2899989187717,425.920004844666,135.090002059937,1273.20000112057,8.39872612099454
25,13,40,10,36.939998626709,86.2899989187717,425.920004844666,135.090002059937,1273.20000112057,8.39872612099454
25,13,40,10,36.939998626709,86.2899989187717,425.920004844666,135.090002059937,1273.20000112057,8.39872612099454
25,13,40,10,36.939998626709,86.2899989187717,425.920004844666,135.090002059937,1273.20000112057,8.39872612099454
25,13,40,10,36.939998626709,86.2899989187717,425.920004844666,135.090002059937,1273.20000112057,8.39872612099454
25,13,40,10,36.939998626709,86.2899989187717,425.920004844666,135.090002059937,1273.20000112057,8.39872612099454
7,27,38,8,31.3600006103516,83.0400013923645,383.000001907349,114.520002365112,1756.46000564098,6.31918729923981
7,27,38,8,31.3600006103516,83.0400013923645,383.000001907349,114.520002365112,1756.46000564098,6.31918729923981
7,27,38,8,31.3600006103516,83.0400013923645,383.000001907349,114.520002365112,1756.46000564098,6.31918729923981
7,27,38,8,31.3600006103516,83.0400013923645,383.000001907349,114.520002365112,1756.46000564098,6.31918729923981
7,27,38,8,31.3600006103516,83.0400013923645,383.000001907349,114.520002365112,1756.46000564098,6.31918729923981
7,27,38,8,31.3600006103516,83.0400013923645,383.000001907349,114.520002365112,1756.46000564098,6.31918729923981
7,27,38,8,31.3600006103516,83.0400013923645,383.000001907349,114.520002365112,1756.46000564098,6.31918729923981
7,27,38,8,31.3600006103516,83.0400013923645,383.000001907349,114.520002365112,1756.46000564098,6.31918729923981
7,27,38,8,31.3600006103516,83.0400013923645,383.000001907349,114.520002365112,1756.46000564098,6.31918729923981
7,27,38,8,31.3600006103516,83.0400013923645,383.000001907349,114.520002365112,1756.46000564098,6.31918729923981
7,27,38,8,31.3600006103516,83.0400013923645,383.000001907349,114.520002365112,1756.46000564098,6.31918729923981
7,27,38,8,31.3600006103516,83.0400013923645,383.000001907349,114.520002365112,1756.46000564098,6.31918729923981
7,27,38,8,31.3600006103516,83.0400013923645,383.000001907349,114.520002365112,1756.46000564098,6.31918729923981
7,27,38,8,31.3600006103516,83.0400013923645,383.000001907349,114.520002365112,1756.46000564098,6.31918729923981
7,27,38,8,31.3600006103516,83.0400013923645,383.000001907349,114.520002365112,1756.46000564098,6.31918729923981
7,27,38,8,31.3600006103516,83.0400013923645,383.000001907349,114.520002365112,1756.46000564098,6.31918729923981
7,27,38,8,31.3600006103516,83.0400013923645,383.000001907349,114.520002365112,1756.46000564098,6.31918729923981
7,27,38,8,31.3600006103516,83.0400013923645,383.000001907349,114.520002365112,1753.08000552654,6.3072438359379
7,27,38,8,31.3600006103516,83.0400013923645,383.000001907349,114.520002365112,1753.08000552654,6.3072438359379
7,27,38,8,31.3600006103516,83.0400013923645,383.000001907349,114.520002365112,1756.46000564098,6.31918729923981
7,27,38,8,31.3600006103516,83.0400013923645,383.000001907349,114.520002365112,1753.08000552654,6.3072438359379
16,26,35,7,34.2000007629395,92.0400004386902,381.079997062683,122.640001296997,1438.79999780655,6.43487067901176
16,26,35,7,34.2000007629395,92.0400004386902,381.079997062683,122.640001296997,1438.79999780655,6.43487067901176
16,26,35,7,34.2000007629395,92.0400004386902,381.079997062683,122.640001296997,1438.79999780655,6.43487067901176
16,26,35,7,34.2000007629395,92.0400004386902,381.079997062683,122.640001296997,1438.79999780655,6.43487067901176
16,26,35,7,34.2000007629395,92.0400004386902,381.079997062683,122.640001296997,1438.79999780655,6.43487067901176
16,26,35,7,34.2000007629395,92.0400004386902,381.079997062683,122.640001296997,1438.79999780655,6.43487067901176
16,26,35,7,34.2000007629395,92.0400004386902,381.079997062683,122.640001296997,1438.79999780655,6.43487067901176
16,26,35,7,34.2000007629395,92.0400004386902,381.079997062683,122.640001296997,1438.79999780655,6.43487067901176
16,26,35,7,34.2000007629395,92.0400004386902,381.079997062683,122.640001296997,1438.79999780655,6.43487067901176
16,26,35,7,34.2000007629395,92.0400004386902,381.079997062683,122.640001296997,1437.20999777317,6.42801723059203
16,26,35,7,34.2000007629395,92.0400004386902,381.079997062683,122.640001296997,1438.79999780655,6.43487067901176
16,26,35,7,34.2000007629395,92.0400004386902,381.079997062683,122.640001296997,1437.20999777317,6.42801723059203
16,26,35,7,34.2000007629395,92.0400004386902,381.079997062683,122.640001296997,1437.20999777317,6.42801723059203
16,26,35,7,34.2000007629395,92.0400004386902,381.079997062683,122.640001296997,1437.20999777317,6.42801723059203
16,26,35,7,34.2000007629395,92.0400004386902,381.079997062683,122.640001296997,1438.79999780655,6.43487067901176
16,26,35,7,34.2000007629395,92.0400004386902,381.079997062683,122.640001296997,1438.79999780655,6.43487067901176
16,26,35,7,34.2000007629395,92.0400004386902,381.079997062683,122.640001296997,1437.20999777317,6.42801723059203
16,26,35,7,34.2000007629395,92.0400004386902,381.079997062683,122.640001296997,1437.20999777317,6.42801723059203
38,17,22,6,25.6100006103516,74.8400001525879,353.269996643066,97.6900005340576,1087.29999613762,6.47534480440462
38,17,23,6,25.6100006103516,74.8400001525879,353.269996643066,97.6900005340576,1093.50999617577,6.51103445979627
38,17,22,6,25.6100006103516,74.8400001525879,353.269996643066,97.6900005340576,1087.29999613762,6.47534480440462
38,17,23,6,25.6100006103516,74.8400001525879,353.269996643066,97.6900005340576,1093.50999617577,6.51103445979627
38,17,23,6,25.6100006103516,74.8400001525879,353.269996643066,97.6900005340576,1093.50999617577,6.51103445979627
38,17,22,6,25.6100006103516,74.8400001525879,353.269996643066,97.6900005340576,1087.29999613762,6.47534480440462
38,17,22,6,25.6100006103516,74.8400001525879,353.269996643066,97.6900005340576,1087.29999613762,6.47534480440462
38,17,23,6,25.6100006103516,74.8400001525879,353.269996643066,97.6900005340576,1093.50999617577,6.51103445979627
38,17,22,6,25.6100006103516,74.8400001525879,353.269996643066,97.6900005340576,1087.29999613762,6.47534480440462
38,17,22,6,25.6100006103516,74.8400001525879,353.269996643066,97.6900005340576,1087.29999613762,6.47534480440462
38,17,22,6,25.6100006103516,74.8400001525879,353.269996643066,97.6900005340576,1087.29999613762,6.47534480440462
38,17,23,6,25.6100006103516,74.8400001525879,353.269996643066,97.6900005340576,1093.50999617577,6.51103445979627
38,17,22,6,25.6100006103516,74.8400001525879,353.269996643066,97.6900005340576,1087.29999613762,6.47534480440462
38,17,22,6,25.6100006103516,74.8400001525879,353.269996643066,97.6900005340576,1087.29999613762,6.47534480440462
38,17,22,6,25.6100006103516,74.8400001525879,353.269996643066,97.6900005340576,1087.29999613762,6.47534480440462
38,17,22,6,25.6100006103516,74.8400001525879,353.269996643066,97.6900005340576,1087.29999613762,6.47534480440462
38,17,22,6,25.6100006103516,74.8400001525879,353.269996643066,97.6900005340576,1087.29999613762,6.47534480440462
38,17,22,6,25.6100006103516,74.8400001525879,353.269996643066,97.6900005340576,1087.29999613762,6.47534480440462
38,17,23,6,25.6100006103516,74.8400001525879,353.269996643066,97.6900005340576,1093.50999617577,6.51103445979627
38,12,19,5,30.7900009155273,87.0999984741211,318.439997673035,100.829999923706,871.600000858307,5.88167742332143
38,12,19,5,30.7900009155273,87.0999984741211,318.439997673035,100.829999923706,868.310001134872,5.86045161865411
38,12,19,5,30.7900009155273,87.0999984741211,318.439997673035,100.829999923706,871.600000858307,5.88167742332143
38,12,19,5,30.7900009155273,87.0999984741211,318.439997673035,100.829999923706,871.600000858307,5.88167742332143
38,12,19,5,30.7900009155273,87.0999984741211,318.439997673035,100.829999923706,868.310001134872,5.86045161865411
38,12,19,5,30.7900009155273,87.0999984741211,318.439997673035,100.829999923706,868.310001134872,5.86045161865411
38,12,19,5,30.7900009155273,87.0999984741211,318.439997673035,100.829999923706,871.600000858307,5.88167742332143
38,12,19,5,30.7900009155273,87.0999984741211,318.439997673035,100.829999923706,871.600000858307,5.88167742332143
38,12,19,5,30.7900009155273,87.0999984741211,318.439997673035,100.829999923706,871.600000858307,5.88167742332143
24,25,44,13,40.25,105.85000038147,436.339998245239,125.170000076294,1526.71999943256,7.61048780169974
24,25,44,13,40.25,105.85000038147,436.339998245239,125.170000076294,1526.71999943256,7.61048780169974
38,12,19,5,30.7900009155273,87.0999984741211,318.439997673035,100.829999923706,871.600000858307,5.88167742332143
38,12,19,5,30.7900009155273,87.0999984741211,318.439997673035,100.829999923706,871.600000858307,5.88167742332143
24,25,44,13,40.25,105.85000038147,436.339998245239,125.170000076294,1526.71999943256,7.61048780169974
38,12,19,5,30.7900009155273,87.0999984741211,318.439997673035,100.829999923706,871.600000858307,5.88167742332143
38,12,19,5,30.7900009155273,87.0999984741211,318.439997673035,100.829999923706,871.600000858307,5.88167742332143
38,12,19,5,30.7900009155273,87.0999984741211,318.439997673035,100.829999923706,871.600000858307,5.88167742332143
38,12,19,5,30.7900009155273,87.0999984741211,318.439997673035,100.829999923706,871.600000858307,5.88167742332143
22,13,29,2,25.1499996185303,62.4100004434586,297.820001602173,83.4400005340576,1247.83000123501,5.6544104851945
22,13,29,2,25.1499996185303,62.4100004434586,297.820001602173,83.4400005340576,1247.83000123501,5.6544104851945
22,13,29,2,25.1499996185303,62.4100004434586,297.820001602173,83.4400005340576,1247.83000123501,5.6544104851945
22,13,29,2,25.1499996185303,62.4100004434586,297.820001602173,83.4400005340576,1247.83000123501,5.6544104851945
22,13,29,2,25.1499996185303,62.4100004434586,297.820001602173,83.4400005340576,1247.83000123501,5.6544104851945
22,13,29,2,25.1499996185303,62.4100004434586,297.820001602173,83.4400005340576,1247.83000123501,5.6544104851945
22,13,29,2,25.1499996185303,62.4100004434586,297.820001602173,83.4400005340576,1247.83000123501,5.6544104851945
22,13,29,2,25.1499996185303,62.4100004434586,297.820001602173,83.4400005340576,1247.83000123501,5.6544104851945
22,13,29,2,25.1499996185303,62.4100004434586,297.820001602173,83.4400005340576,1247.83000123501,5.6544104851945
22,13,29,2,25.1499996185303,62.4100004434586,297.820001602173,83.4400005340576,1247.83000123501,5.6544104851945
22,13,29,2,25.1499996185303,62.4100004434586,297.820001602173,83.4400005340576,1247.83000123501,5.6544104851945
22,13,29,2,25.1499996185303,62.4100004434586,297.820001602173,83.4400005340576,1247.83000123501,5.6544104851945
22,14,29,2,25.1499996185303,62.4100004434586,297.820001602173,83.4400005340576,1249.64000117779,5.66231441507563
22,14,29,2,25.1499996185303,62.4100004434586,297.820001602173,83.4400005340576,1249.64000117779,5.66231441507563
22,14,29,2,25.1499996185303,62.4100004434586,297.820001602173,83.4400005340576,1249.64000117779,5.66231441507563
22,14,29,2,25.1499996185303,62.4100004434586,297.820001602173,83.4400005340576,1249.64000117779,5.66231441507563
22,13,29,2,25.1499996185303,62.4100004434586,297.820001602173,83.4400005340576,1247.83000123501,5.6544104851945
22,14,29,2,25.1499996185303,62.4100004434586,297.820001602173,83.4400005340576,1249.64000117779,5.66231441507563
22,14,29,2,25.1499996185303,62.4100004434586,297.820001602173,83.4400005340576,1249.64000117779,5.66231441507563
22,14,29,2,25.1499996185303,62.4100004434586,297.820001602173,83.4400005340576,1249.64000117779,5.66231441507563
22,14,29,2,25.1499996185303,62.4100004434586,297.820001602173,83.4400005340576,1249.64000117779,5.66231441507563
22,14,29,2,25.1499996185303,62.4100004434586,297.820001602173,83.4400005340576,1249.64000117779,5.66231441507563
22,14,29,2,25.1499996185303,62.4100004434586,297.820001602173,83.4400005340576,1249.64000117779,5.66231441507563
18,15,31,2,23.1800003051758,70.8699998855591,290.529998779297,79.670000076294,1243.46000039577,5.54318965582081
19,18,21,0,15.4700002670288,54.7299990653992,244.349999427795,59.5199995040894,900.780000329018,4.81686868894883
19,18,21,0,15.4700002670288,54.7299990653992,244.349999427795,59.5199995040894,900.780000329018,4.81686868894883
19,18,21,0,15.4700002670288,54.7299990653992,244.349999427795,59.5199995040894,900.780000329018,4.81686868894883
19,18,21,0,15.4700002670288,54.7299990653992,244.349999427795,59.5199995040894,900.780000329018,4.81686868894883
18,15,31,2,23.1800003051758,70.8699998855591,290.529998779297,79.670000076294,1243.46000039577,5.54318965582081
19,18,21,0,15.4700002670288,54.7299990653992,244.349999427795,59.5199995040894,900.780000329018,4.81686868894883
19,18,21,0,15.4700002670288,54.7299990653992,244.349999427795,59.5199995040894,900.780000329018,4.81686868894883
19,18,21,0,15.4700002670288,54.7299990653992,244.349999427795,59.5199995040894,900.780000329018,4.81686868894883
19,18,21,0,15.4700002670288,54.7299990653992,244.349999427795,59.5199995040894,900.780000329018,4.81686868894883
19,18,21,0,15.4700002670288,54.7299990653992,244.349999427795,59.5199995040894,900.780000329018,4.81686868894883
18,15,31,2,23.1800003051758,70.8699998855591,290.529998779297,79.670000076294,1243.46000039577,5.54318965582081
18,15,31,2,23.1800003051758,70.8699998855591,290.529998779297,79.670000076294,1243.46000039577,5.54318965582081
18,14,31,2,23.1800003051758,70.8699998855591,290.529998779297,79.670000076294,1250.19000041485,5.57219827659268
18,14,31,2,23.1800003051758,70.8699998855591,290.529998779297,79.670000076294,1250.19000041485,5.57219827659268
18,15,31,2,23.1800003051758,70.8699998855591,290.529998779297,79.670000076294,1243.46000039577,5.54318965582081
18,14,31,2,23.1800003051758,70.8699998855591,290.529998779297,79.670000076294,1250.19000041485,5.57219827659268
18,14,31,2,23.1800003051758,70.8699998855591,290.529998779297,79.670000076294,1250.19000041485,5.57219827659268
18,14,31,2,23.1800003051758,70.8699998855591,290.529998779297,79.670000076294,1250.19000041485,5.57219827659268
38,13,18,5,34.2900009155273,106.820001602173,352.470003128052,113.220001220703,912.110000014305,7.32853846163131
38,13,17,5,34.2900009155273,106.820001602173,347.900002479553,113.220001220703,896.359999775887,7.20738461364347
38,13,17,5,34.2900009155273,106.820001602173,347.900002479553,113.220001220703,896.359999775887,7.20738461364347
38,13,17,5,34.2900009155273,106.820001602173,347.900002479553,113.220001220703,896.359999775887,7.20738461364347
38,13,17,5,34.2900009155273,106.820001602173,347.900002479553,113.220001220703,896.359999775887,7.20738461364347
38,13,17,5,34.2900009155273,106.820001602173,347.900002479553,113.220001220703,896.359999775887,7.20738461364347
38,13,17,5,34.2900009155273,106.820001602173,347.900002479553,113.220001220703,896.359999775887,7.20738461364347
38,13,17,5,34.2900009155273,106.820001602173,347.900002479553,113.220001220703,896.359999775887,7.20738461364347
38,13,17,5,34.2900009155273,106.820001602173,347.900002479553,113.220001220703,896.359999775887,7.20738461364347
38,13,17,5,34.2900009155273,106.820001602173,347.900002479553,113.220001220703,896.359999775887,7.20738461364347
38,13,18,5,34.2900009155273,106.820001602173,352.470003128052,113.220001220703,912.110000014305,7.32853846163131
38,13,18,5,34.2900009155273,106.820001602173,352.470003128052,113.220001220703,912.110000014305,7.32853846163131
38,13,18,5,34.2900009155273,106.820001602173,352.470003128052,113.220001220703,912.110000014305,7.32853846163131
38,13,18,5,34.2900009155273,106.820001602173,352.470003128052,113.220001220703,912.110000014305,7.32853846163131
38,13,18,5,34.2900009155273,106.820001602173,352.470003128052,113.220001220703,912.110000014305,7.32853846163131
38,13,18,5,34.2900009155273,106.820001602173,352.470003128052,113.220001220703,912.110000014305,7.32853846163131
38,13,18,5,34.2900009155273,106.820001602173,352.470003128052,113.220001220703,912.110000014305,7.32853846163131
38,13,18,5,34.2900009155273,106.820001602173,352.470003128052,113.220001220703,912.110000014305,7.32853846163131
38,13,18,5,34.2900009155273,106.820001602173,352.470003128052,113.220001220703,912.110000014305,7.32853846163131
38,13,18,5,34.2900009155273,106.820001602173,352.470003128052,113.220001220703,912.110000014305,7.32853846163131
38,13,18,5,34.2900009155273,106.820001602173,352.470003128052,113.220001220703,912.110000014305,7.32853846163131
38,17,22,4,33.8499984741211,104.419998168945,345.500000953674,109.589998245239,919.690002202988,7.00343067275129
38,13,14,5,34.2900009155273,106.820001602173,339.300001144409,113.220001220703,838.219999432564,6.91551180598949
38,13,17,5,34.2900009155273,106.820001602173,347.900002479553,113.220001220703,894.439999818802,7.25240309920537
38,17,22,4,33.8499984741211,104.419998168945,345.500000953674,109.589998245239,919.690002202988,7.00343067275129
38,17,22,4,33.8499984741211,104.419998168945,345.500000953674,109.589998245239,919.690002202988,7.00343067275129
38,13,17,5,34.2900009155273,106.820001602173,347.900002479553,113.220001220703,894.439999818802,7.25240309920537
38,17,22,4,33.8499984741211,104.419998168945,345.500000953674,109.589998245239,919.690002202988,7.00343067275129
38,17,22,4,33.8499984741211,104.419998168945,345.500000953674,109.589998245239,921.04000222683,6.95905798689827
38,17,22,4,33.8499984741211,104.419998168945,345.500000953674,109.589998245239,921.04000222683,6.95905798689827
38,17,22,4,33.8499984741211,104.419998168945,345.500000953674,109.589998245239,921.04000222683,6.95905798689827
38,17,22,4,33.8499984741211,104.419998168945,345.500000953674,109.589998245239,921.04000222683,6.95905798689827
38,17,22,4,33.8499984741211,104.419998168945,345.500000953674,109.589998245239,921.04000222683,6.95905798689827
38,17,22,4,33.8499984741211,104.419998168945,345.500000953674,109.589998245239,919.690002202988,7.00343067275129
38,17,22,4,33.8499984741211,104.419998168945,345.500000953674,109.589998245239,919.690002202988,7.00343067275129
38,17,22,4,33.8499984741211,104.419998168945,345.500000953674,109.589998245239,921.04000222683,6.95905798689827
38,17,22,4,33.8499984741211,104.419998168945,345.500000953674,109.589998245239,921.04000222683,6.95905798689827
38,17,23,4,33.8499984741211,104.419998168945,347.670001029968,109.589998245239,935.470002532005,7.0064748381432
38,17,22,4,33.8499984741211,104.419998168945,345.500000953674,109.589998245239,919.690002202988,7.00343067275129
